page_text_First proposal_Second proposal_Third proposal_labels_confidence_definitions
23_"actions based in any way on an AI system should always ultimately be attributable to AI actors corresponding to their role in the life cycle of the AI system"GV.RR-01; GV.RR-02_ID.AM-08_PR.AC-04_accountability; transparency_high_no
37"Member States should ensure effective mechanisms so that those whose personal data is being analysed are aware of and provide informed consent"PR.DS-01; GV.OC-02_RS.CO-02_PR.AA-05_privacy; transparency_high_no
37"ensuring that the human care and final decision of diagnosis and treatment are taken always by humans while acknowledging that AI systems can also assist in their work"GV.RR-01; GV.RR-02_PR.AA-05_ID.RA-05__high_no
38"Member States should ensure that users can easily identify whether they are interacting with a living being, or with an AI system imitating human or animal characteristics"GV.OC-02; RS.CO-02_PR.AT-01_GV.PO-01_transparency_high_no
38"Special attention should be paid to the possibility of using AI to manipulate and abuse human cognitive biases"_ID.RA-01; ID.RA-03_DE.AE-02_RS.MI-01__high_no
page_text_First proposal_Second proposal_Third proposal_labels_confidence_definitions
39_"Processes for monitoring and evaluation should ensure broad participation of all stakeholders, including vulnerable people or people in vulnerable situations"GV.OC-02; GV.SC-02_DE.CM-09_GV.OV-03_transparency_high_no
39"The monitoring and assessment of the impact of AI systems and related AI ethics policies and practices should be carried out continuously in a systematic way proportionate to the relevant risks"DE.CM-09; ID.RA-05_GV.OV-03_ID.IM-01__high_no
39"Data collection and processing should be conducted in accordance with international law, national legislation on data protection and data privacy"PR.DS-01; GV.OC-03_PR.AA-05_GV.PO-01_data protection; privacy_high_no
40"Member States may wish to consider possible mechanisms for monitoring and evaluation, such as an ethics commission, AI ethics observatory, repository covering human rights-compliant and ethical development of AI systems"GV.OV-03; ID.IM-01_DE.CM-09_GV.SC-09__high_no
31"Member States should assess and address the impact of AI systems on labour markets"ID.RA-05; GV.OC-02_GV.RM-01___medium_no
31"Member States and business enterprises should assess the direct and indirect environmental impact throughout the AI system life cycle"ID.RA-05; GV.SC-07_GV.OC-02___medium_no
32"Ethical Impact Assessment should include a transversal gender perspective"ID.RA-05; GV.OC-02_GV.PO-01___medium_no
34"Member States should develop AI ethics curricula for all levels"PR.AT-01; PR.AT-02_GV.RR-04___medium_no
34"Member States should promote and support AI research, notably AI ethics research"ID.IM-01; GV.RR-03_ID.RA-02___medium_no
35"Member States should encourage scientific communities to be aware of the benefits, limits and risks of their use"_PR.AT-02; ID.RA-02_GV.OC-02___medium_no
page_text_First proposal_Second proposal_Third proposal_labels_confidence_definitions
35_"Member States should invest in and promote digital and media and information literacy skills to strengthen critical thinking"PR.AT-01; PR.AT-02_GV.RR-04___medium_no
37"Member States should establish research on the effects and regulation of potential harms to mental health related to AI systems"ID.RA-03; ID.RA-05_ID.IM-01___medium_no
38"Member States should develop guidelines for human-robot interactions and their impact on human-human relationships"GV.PO-01; GV.OC-02_PR.AT-01___medium_no
39"Social, cultural and gender diversity should be ensured, with a view to improving learning processes and strengthening the connections between findings, decision-making, transparency and accountability for results"GV.OC-02; GV.RR-01_PR.AT-01_GV.PO-01_transparency_medium_no
30"Standards for annotating datasets should be encouraged, including disaggregating data on gender and other bases"ID.AM-07; PR.DS-01_GV.PO-01__data protection_medium_no
28"Member States should encourage public entities, private sector companies and civil society organizations to involve different stakeholders in their AI governance"GV.OC-02; GV.SC-02_GV.RR-02___medium_no
28"Member States should implement policies to promote and increase diversity and inclusiveness"GV.PO-01; GV.OC-02_GV.RR-04___medium_no
26"Member States should publicly promote the best practices of, and cooperation with, researchers and companies who develop AI in an ethical manner"GV.OC-02; RS.CO-03_PR.AT-01___medium_no
26"Such assessments should also be multidisciplinary, multi-stakeholder, multicultural, pluralistic and inclusive"GV.OC-02; GV.SC-02_ID.RA-05___medium_no
30"Member States should promote open data"_GV.PO-01; PR.DS-01_GV.OC-02__transparency_low_no
page_text_First proposal_Second proposal_Third proposal_labels_confidence_definitions
32_"Member States should have dedicated funds from their public budgets linked to financing gender-responsive schemes"GV.RR-03_GV.PO-01___low_no
35"Member States should use AI systems to improve access to information and knowledge"GV.OC-01_PR.DS-01_GV.PO-01_transparency_low_no
24"Member States will be at different stages of readiness to implement this Recommendation, in terms of scientific, technological, economic, educational, legal, regulatory, infrastructural, societal, cultural and other dimensions"GV.OC-02_GV.RM-01___low_no
23"learning about the impact of AI systems should include learning about, through and for human rights and fundamental freedoms, meaning that the approach and understanding of AI systems should be grounded by their impact on human rights and access to rights, as well as on the environment and ecosystems"PR.AT-01; PR.AT-02_GV.OC-03_ID.RA-05__medium_no
23"Participation of different stakeholders throughout the AI system life cycle is necessary for inclusive approaches to AI governance"GV.OC-02; GV.SC-02_GV.RR-02___medium_no
28"regulatory frameworks should be consistent with the principle of human oversight and establish a comprehensive approach focused on AI actors"GV.PO-01; GV.PO-02_GV.RR-01_GV.OC-03__high_no
29"effective and meaningful accountability schemes and mechanisms; the full enjoyment of the data subjects' rights and the ability to access and erase their personal data in AI systems"PR.DS-01; PR.AA-05_GV.PO-01_RS.CO-02_privacy; data protection_high_no
29"an effective independent oversight as part of a data governance mechanism which keeps individuals in control of their personal data"GV.OV-03; PR.DS-01_PR.AA-05_GV.PO-01_privacy; data protection_high_no
30"ensure that publicly funded or publicly held data and source code and data trusts, to support the safe, fair, legal and ethical sharing of data"PR.DS-01; GV.PO-01_PR.AA-05_ID.AM-07_data protection_high_no
31"if safeguards accompanying an AI application can support the justification for its use. If this cannot be done, the precautionary principle must be favoured, and in instances where there are disproportionate negative impacts, AI should not be used"_ID.RA-05; ID.RA-06_GV.RM-02_RS.MI-01__high_no
